PC1,PC2,PC3,PC4,PC5,timestamp
6.27468671778136,1.4251696425570843,1.2574408589248396,3.6187324969190073,-4.556508420222439,2025-01-18
3.141485961738832,1.9068546244868265,0.3613821964080829,-2.8021712829531054,-3.8980061625892075,2025-01-19
-1.7358115352371295,2.6537527635861697,0.7707197280793378,-5.860092527485773,-4.271513171643216,2025-01-20
-0.455661539048893,2.8795416210462563,-0.13388472266991586,-0.05061000360047119,-2.8408620880800233,2025-01-21
2.9557023600544414,2.3953299971147555,0.2890937704587164,1.8406699183708775,-3.3356518258505443,2025-01-22
0.9227792882872319,2.389070667655142,0.3020038310672106,-1.722487572099976,-3.4685453165549878,2025-01-23
1.1933034781031655,2.557269768106089,-0.0380320780909776,-0.3957399982111443,-3.4050968623702165,2025-01-24
0.6988052678577676,2.515840465205124,-0.21157167992925371,-0.7189450698447509,-3.421200948630485,2025-01-25
1.7503811436022978,2.449728460549431,-0.8781133976708223,0.30831220227969114,-3.0054043493661267,2025-01-26
-0.9037563419281657,2.734426624155596,-0.3674519188406179,-2.7632153637237997,-3.0687513033152394,2025-01-27
-1.3324412574862097,2.279338461746841,-0.3671722626801551,-0.9357033150172874,-3.06628721416316,2025-01-28
-3.6446701634800998,3.092943428200609,-1.127873987334774,-2.318243308304344,-2.0984922412191014,2025-01-29
-2.5609060604576697,3.2488436410495773,-1.4918969521478098,2.1107347397290184,-2.029535532054885,2025-01-30
-0.08853318209359382,3.1866227213491523,-1.110227960996638,3.1418748952210813,-2.0514923458714143,2025-01-31
-2.190082736887157,3.420021517775003,-1.161979981577136,0.04077431103437031,-2.1580591772477518,2025-02-01
-5.553774881328598,3.697674394795793,-0.328772084364318,-3.023779997657017,-3.2118595877204177,2025-02-02
-10.291581814880649,4.017337704716168,0.41470501034560203,-5.557061222847793,-3.869992710649334,2025-02-03
-6.374194814551648,2.8437071388084703,0.21741516386951437,4.557509477407013,-3.246630186055994,2025-02-04
-11.061864022442776,3.1696176745817897,0.3946223138399729,-2.1687205977343647,-2.7932900267467327,2025-02-05
-10.763639766186515,2.7358455633470182,0.24035160391161842,1.6912736000239743,-2.428865055618653,2025-02-06
-10.851090428416597,2.6109124986975134,-0.6644967663129138,0.6379759560745918,-1.941187237425048,2025-02-07
-9.247083163680491,2.0812942913936583,-0.44795447853480175,3.079109857571359,-2.0371348025870795,2025-02-08
-7.929364646201666,1.6341190939668273,-0.8284877952181003,4.166808155406333,-0.46469364769346105,2025-02-09
-7.61914747014644,0.9131754637102887,-0.2910809166408443,1.968764221560558,-1.3586231254136785,2025-02-10
-5.963419990699398,0.5320682901648234,-0.6002023896647891,3.3782927573833486,-0.32958375615781266,2025-02-11
-5.196367314598572,0.5625291688459596,0.17410120782911523,1.3898128961277403,-0.956580218840687,2025-02-12
-2.249226854234219,0.31120479268649914,0.31449760889493655,4.4034642997838045,0.45645222279865555,2025-02-13
-4.255790630338979,0.08565553221328151,0.9037419067454596,-0.3438373614497883,-0.8186905761175526,2025-02-14
-3.3517244138521147,-1.3917060369893088,1.1334552836698322,2.058498301884626,-2.0615750403666824,2025-02-15
-2.790542792624012,-1.3882341017047575,1.4091216711657641,0.21452323591292188,-2.687122833327148,2025-02-16
-2.749919678240832,-2.1326855363130357,1.6010534167508552,-0.6064334649339939,-2.7743523342392447,2025-02-17
-3.4593277326719316,-1.6587151944607643,0.8544797131942086,-0.22313894722771352,-1.7861262660858856,2025-02-18
-3.8776745738348186,-1.3019259480885332,-0.29046489793165586,-2.0125239612210954,-0.7679662186916824,2025-02-19
-1.5933382648544332,-2.1056502295082136,0.31599574133963604,1.5190023641795973,-1.4483602174574577,2025-02-20
-0.4506675339504969,-2.88175387931564,0.5097245437164785,1.4452503595720612,-1.2214786564755504,2025-02-21
-3.639708469004422,-2.2979156967831504,0.6232935163254544,-2.287671489266573,-1.3050355857407556,2025-02-22
-1.4695155418753745,-2.9561917693420807,1.0241258304273424,1.9525728680298573,-1.8392009353235264,2025-02-23
-1.7717552784198727,-2.3406476622818233,0.7551655180857244,-0.2213559351479323,-1.8486748579276635,2025-02-24
-10.121855945313182,-0.705739275875705,1.8739776739757972,-7.578658642252554,-1.4012696437842027,2025-02-25
-7.873733052342157,-1.1127290058573398,0.7965570655863425,1.6262622170471055,0.4219676221835893,2025-02-26
-9.942574558246866,-0.38454682903942655,0.7125524404066859,-0.39247592437710516,0.42550706632929314,2025-02-27
-7.882760047033467,-1.058252380510573,0.7297227989275717,2.3547068393692796,0.5302112290487128,2025-02-28
-8.86870578348791,-1.1663434123177892,0.6143918549966549,0.8143366727633993,0.016021734763946124,2025-03-01
-8.239458345509771,-1.768315773471362,0.9612693682366193,2.084695239224479,-0.16578853568378932,2025-03-02
1.1999369389290198,-3.171809389952526,4.365913421696333,11.068538768183096,0.7452539586474427,2025-03-03
-9.873549155250613,-0.7715001043039388,5.932476725369428,-11.064114712034922,1.5639260964963344,2025-03-04
-5.506847566068264,-2.184289929804741,4.6930780964727274,1.0682158658680534,2.350177948728057,2025-03-05
-4.299725266895643,-2.4944998701330876,4.574704938740491,3.1797139433078465,2.8872406020386396,2025-03-06
-5.041892914403402,-2.313557034012405,4.492416889968963,-0.36969147310858363,2.3441000798965113,2025-03-07
-5.697037705941404,-2.169275782182843,4.1742716383216685,-1.884110134810115,2.725440562132564,2025-03-08
-5.813314198830297,-2.2488980272827575,3.7803353122689467,0.28372411825452887,3.946961406910858,2025-03-09
-9.582009843811587,-0.8178991203684819,4.829715893784483,-5.353384675667438,2.1704432567847194,2025-03-10
-9.821290148837337,-0.9198109497112172,4.58611233287827,-2.5458740970969616,2.515181823062702,2025-03-11
-6.459374322922124,-1.8688116504491306,4.965779565603237,5.113041970307989,2.5028152141949254,2025-03-12
-6.1994917193687655,-2.1069652501235256,5.25268926049595,3.1153266318384145,2.543618029731068,2025-03-13
-7.2587284735355455,-1.9393391251096774,5.58764497037381,-0.1261311154060207,2.3178397407048386,2025-03-14
-4.712841396354782,-2.94237449245266,5.997713373977481,4.25848315423901,1.0966069964680856,2025-03-15
-3.76425587595931,-3.1433405205854767,6.226865255287777,2.826563152809884,1.467715703213221,2025-03-16
-7.2602645660550476,-2.635901596703311,5.9278384864608755,-0.9291118845919838,1.8052932097101868,2025-03-17
-3.495817478734793,-3.400612900476966,6.4602131750526155,2.726252841325125,1.3664862989735602,2025-03-18
-3.944644929255092,-2.8298577887769194,6.242223607187393,-0.058545699057189524,1.7980229073105338,2025-03-19
-1.3567526999928556,-3.1697404935766516,6.454831519102826,3.878521746349652,1.4067798422267415,2025-03-20
-3.684543725143143,-2.4767467836814614,6.03395573173018,-1.8987908759488155,2.4971072521893904,2025-03-21
-3.0014291910561828,-2.7995556544113276,6.570861145759279,-0.03559542070066085,1.5031771047767781,2025-03-22
-2.3660945347720266,-2.973125299791862,6.6897217026311075,0.5187024932116875,0.8975679949617568,2025-03-23
-0.24069583709614678,-3.6062700072423217,6.829448081410583,1.1348505029306977,1.2425557669338871,2025-03-24
2.251541209059605,-4.3862795134330135,7.215992140995739,2.604497593554819,1.1006121301264016,2025-03-25
2.547556668265618,-4.401588664411655,7.4257299941715615,1.0827030561492286,0.7585765736662226,2025-03-26
2.0987960031554986,-4.091151179820825,6.199402989517001,-1.4121027166767188,0.7189203662454378,2025-03-27
2.6743337934413423,-4.115727818465658,5.7840405042668115,-0.5114336602644104,1.2840161892828437,2025-03-28
-2.260799561651782,-3.1915211000702017,5.550471992033255,-4.621230413683741,1.2122331370377835,2025-03-29
-4.438303773633874,-2.716877550512877,5.12076746634911,-2.7063958255945404,1.516723773760636,2025-03-30
-4.179286011297812,-2.634373066686196,4.9986839648010335,-0.5710272255737991,1.4424744906429943,2025-03-31
-4.573764789722869,-2.576286118054068,4.494258341971508,0.08765740679105717,2.078626158730904,2025-04-01
-3.2556668954737797,-3.8982415475672987,2.991699488730081,2.5128578976028946,0.06268544424925597,2025-04-02
-7.551181883257,-3.3478410776259464,0.264719120663881,-3.642344839571396,0.11802651397595268,2025-04-03
-5.719806651865865,-3.8414645024249836,-0.0964697302365175,0.9890443704075446,0.7339592982815206,2025-04-04
-4.92487514642089,-4.235072323298142,-0.2654901937867594,1.4055500200590336,0.2622088507988955,2025-04-05
-5.507484368991556,-3.9887345844562283,-0.125042569553587,-0.2600025022422911,0.05168783082048076,2025-04-06
-11.811198536864728,-2.4682332284672146,1.0880483125168647,-7.118701146797676,0.3494327275129196,2025-04-07
-9.368677398687613,-2.8866049988068574,0.6343602563181746,1.8225979964352588,0.6404697337133497,2025-04-08
-11.03527914923883,-2.092557774944058,-0.9269967597228919,-1.8078671605957224,1.6168064088122347,2025-04-09
-2.6190438054788245,-2.98428819076829,-0.33838686407766416,8.380951601281483,3.010921587563423,2025-04-10
-6.668393890036982,-2.488431369426397,0.5709509434073118,-2.0852085133865708,1.6112889083480404,2025-04-11
-3.0461315383123058,-3.580493498811946,0.5994634708145371,2.8807093958648395,1.6009465295348384,2025-04-12
-0.10659706419861066,-3.9855564324591173,1.1519784226249379,3.054823651693815,1.5383851821173145,2025-04-13
-2.391442405852813,-3.615390711397128,1.1051097450862757,-2.268974141586856,1.459524890375179,2025-04-14
-1.6128774103957622,-4.268603640530371,1.3768946985375359,0.23242454483453964,1.063861421868882,2025-04-15
-3.098908289979148,-4.232765281604545,1.2535110434166867,-1.8342967138397468,1.061811659715301,2025-04-16
-1.8794980459107078,-4.843519985163396,1.7700271571393327,0.22134699375091585,-0.02283395442531322,2025-04-17
-1.3453922914170107,-5.1205518161988595,1.8542199977486984,0.7849562290718126,-0.028949774359646966,2025-04-18
-1.5778791383190305,-5.122268365147338,1.4940464519253702,0.7297222746863734,0.12604691306594543,2025-04-19
-0.01495616517287416,-5.059761425338882,1.5229159057582962,1.157594830177509,0.2778554385648273,2025-04-20
1.0773893573339874,-5.23174453352063,2.095289066641473,-0.7352581924200401,-0.6067676851286259,2025-04-21
1.6133109441696085,-5.352703431622727,1.7848427134891767,0.2958947478142487,0.12953586833221176,2025-04-22
7.5557943311209605,-6.292440756828021,2.8697579194227556,5.444176136612877,0.20262780185956078,2025-04-23
4.766972657216308,-5.793504704183232,3.170847737610302,-0.38185867880186547,-0.7057583079926061,2025-04-24
6.153564601474029,-6.079527416767074,3.553376282507792,0.3963728269315394,-0.822281776078858,2025-04-25
5.458288676408892,-5.926164726816851,3.519794637427776,-0.48053114904521427,-1.1499990130076088,2025-04-26
4.796245410161163,-5.415569289005526,2.904213509888705,-0.7661861133984093,-0.36532297853641565,2025-04-27
4.111450856657326,-4.9286207216507,2.392970562553465,-2.157077297838847,0.06137994671109494,2025-04-28
5.089712832346849,-4.606311997695728,1.8963453117333244,-0.5873798007752374,0.378209320190135,2025-04-29
3.941096046217828,-4.322183531355445,1.750544524397041,-2.1086121211885387,0.4848773936056231,2025-04-30
2.956571922816502,-4.154517848358633,1.1808865443078274,-1.6708623117774772,1.2512634411176917,2025-05-01
4.17324074965429,-4.394634210325599,1.196145101845891,0.9331170150138923,0.7402852382983368,2025-05-02
3.920622415241513,-3.8444418864615235,0.3679254999790863,-1.2831695282222855,1.3872107674219345,2025-05-03
2.1626094991077336,-2.9708025024103337,0.26503065211654697,-2.0273365392320235,0.8052139889361379,2025-05-04
0.21188273449167783,-2.6937023847451,0.07610486139846431,-2.238786761439617,0.9382569834513589,2025-05-05
0.4229700037909743,-2.3219583033162126,-0.5569274936332398,-0.6893426141189368,1.6021495577652825,2025-05-06
0.7739122851675172,-1.6306866717435493,-3.5184030498456598,0.19677008654943243,2.8877539716517857,2025-05-07
0.13820830389782313,-1.6248111660850943,-3.2617510615334915,-0.9974268271239217,2.3873876957980213,2025-05-08
8.572749890763484,-2.4841475200119243,-3.0056465216677277,6.106234384603978,4.929459948864147,2025-05-09
8.50875921791234,-3.0480460765999804,-2.988110212721854,1.2198825684841923,3.3154284938889824,2025-05-10
12.108884262934344,-3.2153924422210607,-2.3351682090281525,2.44797972024759,3.5102673669578675,2025-05-11
7.650964674309309,-2.889549435309574,-1.1545410634207283,-5.297367396509384,1.8710263636037021,2025-05-12
8.064171459116272,-2.933413504631475,-1.4181107269482698,-1.8397318240447196,2.157331426347096,2025-05-13
9.511024917836332,-3.4019723417945467,-1.545131956406245,-0.7752034767740538,2.3668692390667614,2025-05-14
6.758659479312518,-2.641934700515822,-1.4467260267632598,-4.551535119167747,2.2232180266047594,2025-05-15
4.299417821750055,-2.0544029113460356,-2.2042135466039388,-4.769245564272389,3.118722941949629,2025-05-16
4.524268620547931,-1.9601793149526807,-2.4108220467054373,-1.8674664936246799,3.3840407495948064,2025-05-17
2.8870245037434694,-1.6508705469662899,-2.2065362603339604,-3.093969776916845,3.0007269333231212,2025-05-18
4.907381781045812,-1.8652452223420481,-2.5376563172305673,0.7422637475139007,3.3674090822720895,2025-05-19
3.2516585253869965,-1.2903443996551371,-2.4283624856881083,-2.0741652521654768,3.008871987762927,2025-05-20
3.170530454176064,-1.3427621911578855,-2.668019810945721,-0.9238513874468264,3.67390278188985,2025-05-21
4.6013222380417425,-1.5112026812719712,-2.8055966488731054,1.0696806664858742,4.057884296681755,2025-05-22
4.637216339828722,-1.590103527370953,-3.3112610394487136,1.4427174049118747,3.2123571427324342,2025-05-23
-0.9983271891189217,-0.6692112994412489,-2.70013011654296,-4.956180927854714,2.793283489427337,2025-05-24
-0.8433427182534858,-0.9454796018433643,-3.1980757134418365,0.17077746512038025,2.9380532672975916,2025-05-25
0.039533274163939744,-0.36350755816585384,-3.274800626283393,0.23269608507522171,2.8241926166598015,2025-05-26
-0.5893516128835812,-0.40155871384385416,-3.36483464181185,-0.37738362190464153,2.783859098049779,2025-05-27
0.13824661868863672,-0.2969385535553789,-3.810811740846402,0.6354184070490263,3.3255872441616674,2025-05-28
-0.8850457785609446,0.008454486306486462,-3.6608582442531863,-0.9163367123439717,3.4413173723991473,2025-05-29
-2.324160498961386,0.5770484945248104,-3.7601857395594993,-2.3764074687386905,3.7658331604907143,2025-05-30
-6.125323045882975,0.9980486540120345,-2.387641682075384,-4.271664605885241,2.4534529509569962,2025-05-31
-4.483114255670424,-0.0779507406361212,-2.6939957824295977,1.0118379922918297,3.443003132388371,2025-06-01
-3.9558171758615517,0.7571400279329887,-2.9205926492646217,0.87318903377548,2.8905862857413545,2025-06-02
-2.7643718195379807,0.5975370708741982,-2.8287379497257623,1.1517431069789936,3.069717423582153,2025-06-03
-2.7919448909399813,0.41532618736483445,-2.572050961200743,-0.10377569475633283,2.860845746619553,2025-06-04
